player_id,player_code,web_name,club_short,position,expected_role,p_start,p_sub_in,p_dnp,xmins_if_start,xmins_if_sub_in,draft_availability,availability_override,usable_season_count,usable_mins_total,rate_source,per90_xg,per90_xa,per90_defcon,per90_defensive_contribution,per90_saves,per90_goals_conceded,provenance_note
509,640419,Byfield,TOT,DEF,Out of Contention,0.0,0.05,0.95,45.0,10.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.06,0.06,4.25,4.25,0.0,1.5,Position baseline (DEF); dest GC TOT=1.500; no Prior-Season Seed and no Career Individual Rate
510,499716,Rowswell,TOT,DEF,Out of Contention,0.0,0.05,0.95,45.0,10.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.06,0.06,4.25,4.25,0.0,1.5,Position baseline (DEF); dest GC TOT=1.500; no Prior-Season Seed and no Career Individual Rate
511,616221,Souza,TOT,DEF,Out of Contention,0.0,0.05,0.95,45.0,10.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.06,0.06,4.25,4.25,0.0,1.5,Position baseline (DEF); dest GC TOT=1.500; no Prior-Season Seed and no Career Individual Rate
526,154566,Solanke,TOT,FWD,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,997.0,prior_season_seed,0.2681,0.0307,6.4092,6.4092,0.0,1.8957,Prior-Season Seed 2025/26 (997m)
527,212319,Richarlison,TOT,FWD,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,1954.0,prior_season_seed,0.398,0.0672,6.7707,6.7707,0.0,1.2436,Prior-Season Seed 2025/26 (1954m)
528,490145,Scarlett,TOT,FWD,Cameo,0.1,0.35,0.55,60.0,15.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.41,0.13,1.5,1.5,0.0,1.5,Position baseline (FWD); dest GC TOT=1.500; no Prior-Season Seed and no Career Individual Rate
494,184254,Vicario,TOT,GKP,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,2790.0,prior_season_seed+defcon_baseline_fill,0.0,0.0013,0.0,0.0,2.6774,1.6129,Prior-Season Seed 2025/26 (2790m); defcon_baseline_fill
495,214572,Austin,TOT,GKP,Out of Contention,0.0,0.05,0.95,45.0,10.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.0,0.0,0.0,0.0,2.78,1.5,Position baseline (GKP); dest GC TOT=1.500; no Prior-Season Seed and no Career Individual Rate
496,485055,Kinsky,TOT,GKP,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.0,0.0,0.0,0.0,3.15,1.5,Spurs / Slavia Prague GKP saves (~3.15/90); dest GC TOT=1.500
497,67089,Dubravka,TOT,GKP,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,3150.0,prior_season_seed+defcon_baseline_fill,0.0,0.0011,0.0,0.0,3.6286,2.0286,Prior-Season Seed 2025/26 (3150m); defcon_baseline_fill
455,432422,Tonali,TOT,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,2534.0,prior_season_seed,0.0622,0.1019,9.1279,9.1279,0.0,1.3496,Prior-Season Seed 2025/26 (2534m)
512,460842,Kudus,TOT,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,1535.0,prior_season_seed,0.1126,0.1413,7.798,7.798,0.0,1.1726,Prior-Season Seed 2025/26 (1535m)
513,493362,Xavi,TOT,MID,Out of Contention,0.0,0.05,0.95,45.0,10.0,exclude_gw1-5,,1,1747.0,prior_season_seed,0.1576,0.1983,7.676,7.676,0.0,1.8546,Prior-Season Seed 2025/26 (1747m)
514,511499,Tel,TOT,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,1334.0,prior_season_seed,0.1666,0.1639,7.4888,7.4888,0.0,1.5517,Prior-Season Seed 2025/26 (1334m)
515,172780,Maddison,TOT,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,0,0.0,career_fpl_prior_year+destination_gc,0.2772,0.2962,7.0039,7.0039,0.0,1.5,Older FPL 2024/25 (1799m); destination GC overlay; dest GC TOT=1.500
516,202993,Bentancur,TOT,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,1880.0,prior_season_seed,0.0345,0.0402,13.3085,13.3085,0.0,1.1968,Prior-Season Seed 2025/26 (1880m)
517,550839,Odobert,TOT,MID,Out of Contention,0.0,0.05,0.95,45.0,10.0,exclude_gw1-5,,1,972.0,prior_season_seed,0.1778,0.112,7.1296,7.1296,0.0,1.2037,Prior-Season Seed 2025/26 (972m)
518,482442,P.M.Sarr,TOT,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,1388.0,prior_season_seed,0.1057,0.072,11.866,11.866,0.0,1.4914,Prior-Season Seed 2025/26 (1388m)
519,232787,Gallagher,TOT,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,1183.0,prior_season_seed,0.0936,0.0533,9.4336,9.4336,0.0,1.7498,Prior-Season Seed 2025/26 (1183m)
520,570526,Bergvall,TOT,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,955.0,prior_season_seed,0.1159,0.0405,7.445,7.445,0.0,1.6963,Prior-Season Seed 2025/26 (955m)
521,445044,Kulusevski,TOT,MID,Out of Contention,0.0,0.05,0.95,45.0,10.0,exclude_gw1-5,,0,0.0,career_fpl_prior_year+destination_gc,0.1531,0.152,7.28,7.28,0.0,1.5,Older FPL 2024/25 (2386m); destination GC overlay; dest GC TOT=1.500
522,547701,Gray,TOT,MID,Rotation,0.4,0.25,0.35,70.0,20.0,not_role_eligible,,1,1471.0,prior_season_seed,0.0918,0.0789,8.0761,8.0761,0.0,1.7131,Prior-Season Seed 2025/26 (1471m)
523,499721,Moore,TOT,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.22,0.16,4.1,4.1,0.0,1.5,2025/26 Scottish Premiership Rangers loan MID; 2163m; FotMob; CBITR; dest GC TOT=1.500
524,499726,Olusesi,TOT,MID,Out of Contention,0.0,0.05,0.95,45.0,10.0,not_role_eligible,,0,0.0,fallback_baseline+destination_gc,0.15,0.15,3.1,3.1,0.0,1.5,Position baseline (MID); dest GC TOT=1.500; no Prior-Season Seed and no Career Individual Rate
525,551226,Fernandes,TOT,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,1,3017.0,prior_season_seed,0.0594,0.0883,11.0076,11.0076,0.0,1.4915,Prior-Season Seed 2025/26 (3017m)
566,483067,Silva,BOU,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.06,0.06,4.25,4.25,0.0,1.4211,Position baseline (DEF); dest GC BOU; no Prior-Season Seed; dest GC BOU=1.421
565,513545,Sangaré,BRE,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.15,0.15,3.1,3.1,0.0,1.3684,Position baseline (MID); dest GC BRE; no Prior-Season Seed; dest GC BRE=1.368
575,661888,Yirenkyi,COV,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.15,0.15,3.1,3.1,0.0,1.375,Position baseline (MID); dest GC COV; no Prior-Season Seed; dest GC COV=1.375
570,571779,Palacios,FUL,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.15,0.15,3.1,3.1,0.0,1.3421,Position baseline (MID); dest GC FUL; no Prior-Season Seed; dest GC FUL=1.342
569,551466,Gonzalo,FUL,FWD,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.41,0.13,1.5,1.5,0.0,1.3421,Position baseline (FWD); dest GC FUL; no Prior-Season Seed; dest GC FUL=1.342
572,473284,Tzolakis,HUL,GKP,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.0,0.0,0.0,0.0,1.72,1.375,2025/26 Super League Olympiacos GKP; 2880m; FootyMetrics 55 saves (1.72/90); dest GC HUL=1.375
586,606930,Mendy,HUL,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.06,0.06,4.25,4.25,0.0,1.375,Position baseline (DEF); dest GC HUL; no Prior-Season Seed; dest GC HUL=1.375
574,552946,Hjertø-Dahl,HUL,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.15,0.15,3.1,3.1,0.0,1.375,Position baseline (MID); dest GC HUL; no Prior-Season Seed; dest GC HUL=1.375
576,608227,Stroud,HUL,MID,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.15,0.15,3.1,3.1,0.0,1.375,Position baseline (MID); dest GC HUL; no Prior-Season Seed; dest GC HUL=1.375
567,470551,Horníček,NEW,GKP,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.0,0.0,0.0,0.0,2.25,1.4474,2025/26 Liga Portugal Braga GKP; 2960m; FootyMetrics/FootyStats 74 saves (2.25/90); dest GC NEW=1.447
581,568420,Diomande,NFO,DEF,Regular Starter,0.75,0.1,0.15,80.0,20.0,eligible,,0,0.0,career_individual+destination_gc,0.06,0.06,4.25,4.25,0.0,1.3421,Position baseline (DEF); dest GC NFO; no Prior-Season Seed; dest GC NFO=1.342
